"UC Gill Tract Weather Station"
"12/18/23 12:00 AM : 6 Month"
"","","","","","","","","","","","","","","","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower"
"12/19/23 2:00 PM","63","63","63","84","84","84","58","60","64","64","29.76","29.76","29.76","29.71","63","64","63","79","81","77","56","57","56","59","60","59","4","SSE","S","0.9","11","S","63","63","63","0.01","64","63","64","63","65","70","62","0.00","0.00","306","427","6.59","2","2","0.2","0.020","0.000"
"12/19/23 2:15 PM","63","63","63","84","84","83","58","60","64","64","29.75","29.76","29.75","29.70","63","63","63","79","81","78","56","57","56","59","60","59","3","S","S","0.7","11","ESE","63","63","63","--","64","63","64","63","70","73","63","0.00","0.00","394","533","8.47","2","2","0.2","0.019","0.000"
"12/19/23 2:30 PM","63","63","63","83","83","83","58","60","64","64","29.75","29.75","29.75","29.70","63","63","63","78","79","78","56","57","56","58","59","58","3","S","S","0.7","10","SE","63","63","63","--","64","63","64","63","63","70","61","0.00","0.00","252","406","5.42","1","2","0.2","0.021","0.000"
"12/19/23 2:45 PM","63","63","63","83","83","83","58","60","64","64","29.76","29.76","29.75","29.71","62","63","62","79","80","78","56","56","55","58","59","58","2","SSW","SSW","0.6","12","SW","62","62","62","--","63","62","63","62","61","63","60","0.00","0.00","85","144","1.84","1","1","0.1","0.029","0.000"
"12/19/23 3:00 PM","63","63","63","82","83","82","58","60","63","64","29.76","29.76","29.76","29.71","62","62","62","80","81","79","55","56","55","58","58","58","2","S","SSW","0.6","8","SW","62","62","62","0.00","62","62","62","62","60","61","60","0.00","0.00","93","155","2.00","1","1","0.1","0.034","0.000"
"12/19/23 3:15 PM","63","63","63","82","82","82","57","59","63","63","29.76","29.76","29.76","29.71","62","62","61","80","81","79","55","56","55","58","58","58","2","SW","SSW","0.6","6","SSW","61","61","61","--","62","61","62","61","59","60","59","0.00","0.00","65","76","1.40","0","1","0.0","0.037","0.000"
"12/19/23 3:30 PM","62","63","62","82","82","82","57","59","63","63","29.75","29.76","29.75","29.70","61","62","61","80","81","80","55","56","55","58","58","58","1","SSW","SSW","0.3","5","SSW","61","61","61","--","62","61","62","61","59","60","59","0.00","0.00","100","114","2.15","0","1","0.1","0.038","0.000"
"12/19/23 3:45 PM","62","63","62","81","82","81","57","59","63","63","29.75","29.75","29.75","29.70","61","61","61","78","80","78","54","55","54","57","58","57","3","SW","SSW","0.8","10","SW","61","61","61","--","61","61","61","61","60","60","59","0.00","0.00","106","142","2.28","0","1","0.0","0.041","0.000"
"12/19/23 4:00 PM","62","62","62","81","81","81","56","59","63","63","29.75","29.75","29.75","29.70","61","62","61","77","79","77","54","55","54","57","58","57","2","SSW","SSW","0.6","9","SW","62","61","62","0.00","62","62","62","61","61","62","60","0.00","0.00","154","163","3.32","0","0","0.0","0.038","0.000"
"12/19/23 4:15 PM","63","63","62","80","81","80","57","59","63","63","29.75","29.75","29.74","29.70","62","62","61","78","78","76","54","55","54","57","58","57","2","SSW","S","0.6","11","SSW","61","61","61","--","62","61","62","61","59","61","59","0.00","0.00","96","141","2.06","0","0","0.0","0.036","0.000"
"12/19/23 4:30 PM","62","63","62","80","80","80","56","59","63","63","29.75","29.75","29.75","29.70","61","61","61","79","79","77","54","54","54","57","57","57","1","SSE","SSE","0.3","7","SE","61","61","61","--","61","61","61","61","58","60","58","0.00","0.00","35","60","0.75","0","0","0.0","0.041","0.000"
"12/19/23 4:45 PM","62","62","62","81","81","80","56","58","62","63","29.75","29.75","29.75","29.70","61","61","60","80","80","78","54","54","54","57","57","57","2","SSW","S","0.4","8","SSW","60","60","60","--","61","60","61","60","58","58","58","0.00","0.00","8","12","0.16","0","0","0.0","0.045","0.000"
"12/19/23 5:00 PM","61","62","61","80","81","80","55","57","61","62","29.75","29.75","29.75","29.70","60","61","60","78","79","78","54","54","54","57","57","56","1","SSE","S","0.3","6","ESE","61","60","60","0.00","60","60","60","60","58","58","58","0.00","0.00","0","0","0.00","0","0","0.0","0.047","0.000"
"12/19/23 5:15 PM","60","61","60","81","81","80","54","56","60","61","29.75","29.75","29.75","29.70","61","61","61","79","79","78","54","54","54","57","57","57","1","S","SSE","0.3","5","SSE","61","61","60","--","61","60","61","60","58","58","58","0.00","0.00","0","0","0.00","0","0","0.0","0.045","0.000"
"12/19/23 5:30 PM","60","60","59","82","82","81","54","56","59","60","29.75","29.75","29.75","29.70","60","61","60","80","81","79","54","54","54","57","57","57","0","S","S","0.1","2","SSW","60","60","60","--","61","60","61","60","58","58","58","0.00","0.00","0","0","0.00","0","0","0.0","0.047","0.000"
"12/19/23 5:45 PM","59","60","59","83","83","82","54","56","59","59","29.75","29.75","29.75","29.70","60","61","60","79","80","79","54","54","54","57","57","57","1","S","S","0.3","5","SSW","60","60","60","--","60","60","60","60","58","58","58","0.00","0.00","0","0","0.00","0","0","0.0","0.046","0.000"
"12/19/23 6:00 PM","59","59","59","83","83","83","54","56","59","59","29.75","29.75","29.75","29.70","60","60","60","78","80","78","54","54","54","56","57","56","1","S","S","0.3","9","S","60","60","60","0.00","60","60","60","60","58","58","58","0.00","0.00","0","0","0.00","0","0","0.0","0.048","0.000"
"12/19/23 6:15 PM","59","59","59","84","84","83","54","56","59","59","29.75","29.75","29.74","29.70","60","60","60","79","79","78","54","54","53","56","56","56","2","S","S","0.4","9","SE","60","60","60","--","60","60","60","60","57","58","57","0.00","0.00","0","0","0.00","0","0","0.0","0.049","0.000"
"12/19/23 6:30 PM","58","59","58","84","84","84","54","56","58","59","29.74","29.75","29.74","29.69","60","60","60","80","80","79","54","54","53","56","56","56","0","ESE","ESE","0.1","3","E","60","60","59","--","60","59","60","59","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.054","0.000"
"12/19/23 6:45 PM","58","58","58","85","85","84","53","55","58","58","29.74","29.74","29.74","29.69","59","60","59","81","81","80","53","54","53","56","56","56","0","ESE","E","0.1","2","ESE","59","59","59","--","59","59","59","59","56","57","56","0.00","0.00","0","0","0.00","0","0","0.0","0.060","0.000"
"12/19/23 7:00 PM","58","58","58","85","85","85","53","55","58","58","29.73","29.74","29.73","29.68","59","59","59","82","82","81","54","54","53","56","56","55","0","ENE","ENE","0.0","2","NE","59","59","59","0.00","59","59","59","58","56","56","56","0.00","0.00","0","0","0.00","0","0","0.0","0.064","0.000"
"12/19/23 7:15 PM","58","58","58","85","85","85","53","55","58","58","29.74","29.74","29.73","29.69","59","60","59","81","82","81","54","54","54","56","56","56","1","ENE","E","0.2","4","E","60","59","60","--","60","60","60","59","57","57","56","0.00","0.00","0","0","0.00","0","0","0.0","0.059","0.000"
"12/19/23 7:30 PM","58","58","58","85","85","85","53","55","58","58","29.74","29.74","29.73","29.69","60","60","60","81","82","80","54","54","54","57","57","56","1","ESE","ESE","0.2","7","ESE","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.051","0.000"
"12/19/23 7:45 PM","58","58","58","85","85","85","54","55","58","58","29.74","29.74","29.73","29.69","60","60","60","81","81","80","54","54","54","57","57","56","0","ENE","ENE","0.0","2","E","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.051","0.000"
"12/19/23 8:00 PM","58","58","58","86","86","85","54","55","58","58","29.74","29.74","29.74","29.69","60","60","60","80","81","80","54","54","54","57","57","56","1","SSW","S","0.2","7","SSW","60","60","60","0.00","60","60","60","60","58","58","57","0.00","0.00","0","0","0.00","0","0","0.0","0.050","0.000"
"12/19/23 8:15 PM","58","58","58","86","86","86","54","55","58","58","29.74","29.74","29.74","29.69","60","61","60","80","80","79","54","54","54","57","57","57","1","SSE","SSE","0.2","7","S","60","60","60","--","60","60","60","60","58","58","57","0.00","0.00","0","0","0.00","0","0","0.0","0.047","0.000"
"12/19/23 8:30 PM","58","58","58","86","86","86","54","55","58","58","29.74","29.74","29.74","29.69","60","60","60","83","83","80","54","54","54","56","57","56","1","ENE","E","0.2","5","ENE","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.053","0.000"
"12/19/23 8:45 PM","58","58","58","86","86","86","54","56","58","58","29.74","29.74","29.74","29.69","60","60","60","83","83","83","54","55","54","56","57","56","0","N","N","0.0","2","WSW","60","60","60","--","60","60","60","59","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.057","0.000"
"12/19/23 9:00 PM","58","58","58","86","86","86","54","55","58","58","29.74","29.74","29.74","29.69","60","60","60","82","83","82","54","55","54","57","57","56","0","E","ESE","0.1","2","E","60","60","60","0.00","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.055","0.000"
"12/19/23 9:15 PM","58","58","58","87","87","86","54","55","58","58","29.74","29.74","29.74","29.69","60","60","60","81","82","81","54","54","54","57","57","56","1","S","SSE","0.2","10","SSE","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.053","0.000"
"12/19/23 9:30 PM","58","58","58","87","87","87","54","55","58","58","29.74","29.74","29.74","29.69","60","60","60","82","82","81","54","54","54","57","57","56","0","S","SSE","0.1","5","SSE","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.052","0.000"
"12/19/23 9:45 PM","58","58","58","87","87","87","54","55","58","58","29.73","29.74","29.73","29.68","60","60","60","82","83","82","54","54","54","56","57","56","0","S","SSE","0.1","6","SSW","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.055","0.000"
"12/19/23 10:00 PM","58","58","58","87","87","87","54","55","58","58","29.73","29.74","29.73","29.68","60","60","60","81","82","81","54","54","54","56","57","56","1","S","S","0.2","5","SSE","60","60","60","0.00","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.053","0.000"
"12/19/23 10:15 PM","58","58","58","87","87","87","54","55","58","58","29.74","29.74","29.73","29.69","60","60","60","82","82","81","54","54","54","56","57","56","1","SSW","SSE","0.3","9","SSE","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.054","0.000"
"12/19/23 10:30 PM","58","58","57","87","87","87","54","55","58","58","29.73","29.73","29.73","29.68","60","60","59","83","83","82","54","54","54","56","56","56","1","E","SE","0.1","4","ESE","59","59","59","--","60","59","60","59","57","57","56","0.00","0.00","0","0","0.00","0","0","0.0","0.057","0.000"
"12/19/23 10:45 PM","58","58","58","87","87","87","54","55","58","58","29.73","29.73","29.73","29.68","59","60","59","82","83","82","54","54","54","56","56","56","1","E","E","0.2","8","E","60","59","59","--","59","59","59","59","57","57","56","0.00","0.00","0","0","0.00","0","0","0.0","0.059","0.000"
"12/19/23 11:00 PM","58","58","58","87","87","87","54","55","58","58","29.72","29.73","29.72","29.67","60","60","59","81","82","81","54","54","54","56","56","56","0","E","ESE","0.1","2","ENE","60","59","59","0.00","60","59","60","59","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.057","0.000"
"12/19/23 11:15 PM","58","58","58","87","87","87","54","55","58","58","29.72","29.72","29.72","29.67","60","60","60","80","81","80","54","54","54","56","56","56","0","ESE","SE","0.1","5","SSE","60","60","60","--","60","60","60","59","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.054","0.000"
"12/19/23 11:30 PM","58","58","58","87","87","87","54","55","58","58","29.72","29.72","29.72","29.67","60","60","60","80","80","80","54","54","54","56","56","56","1","ESE","SE","0.1","4","SSW","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.053","0.000"
"12/19/23 11:45 PM","58","58","57","87","87","87","54","55","58","58","29.72","29.72","29.72","29.67","60","60","60","82","82","80","54","54","54","57","57","56","0","ESE","SE","0.1","3","ESE","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.054","0.000"
"12/20/23 12:00 AM","57","58","57","87","87","87","54","55","57","58","29.72","29.72","29.72","29.67","60","60","60","82","82","82","54","54","54","57","57","57","1","SE","SE","0.2","5","S","60","60","60","0.00","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.053","0.000"
"12/20/23 12:15 AM","58","58","57","87","87","87","54","55","58","58","29.71","29.72","29.71","29.66","60","60","60","82","82","82","54","54","54","57","57","57","0","ESE","E","0.1","7","SSW","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.054","0.000"
"12/20/23 12:30 AM","57","58","57","88","88","87","54","55","57","58","29.71","29.72","29.71","29.66","60","60","60","82","82","81","54","54","54","56","57","56","0","ESE","E","0.1","4","E","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.054","0.000"
"12/20/23 12:45 AM","58","58","57","87","88","87","54","55","58","58","29.71","29.71","29.71","29.66","60","60","60","80","82","80","54","54","54","56","56","56","1","SE","SE","0.2","7","E","60","60","60","--","60","60","60","60","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.054","0.000"
"12/20/23 1:00 AM","57","58","57","87","88","87","54","55","57","58","29.71","29.71","29.71","29.66","60","60","60","82","82","81","54","54","54","56","56","56","1","SSE","S","0.3","7","S","60","60","59","0.00","60","59","60","59","57","57","57","0.00","0.00","0","0","0.00","0","0","0.0","0.056","0.000"
"12/20/23 1:15 AM","57","57","57","88","88","87","54","55","57","57","29.71","29.71","29.71","29.66","59","60","59","82","82","81","54","54","54","56","56","56","1","ESE","SSE","0.2","6","S","59","59","59","--","59","59","59","59","56","57","56","0.00","0.00","0","0","0.00","0","0","0.0","0.060","0.000"
"12/20/23 1:30 AM","57","57","57","88","88","88","54","55","57","57","29.70","29.71","29.70","29.66","59","59","59","80","82","80","53","54","53","56","56","56","0","E","ESE","0.1","3","E","59","59","59","--","59","59","59","59","56","56","56","0.00","0.00","0","0","0.00","0","0","0.0","0.061","0.000"
"12/20/23 1:45 AM","57","57","57","88","88","88","53","55","57","57","29.70","29.70","29.70","29.65","59","60","59","79","80","78","53","53","53","56","56","56","0","ENE","E","0.1","7","E","60","59","59","--","59","59","59","59","57","57","56","0.00","0.00","0","0","0.00","0","0","0.0","0.058","0.000"
"12/20/23 2:00 AM","57","57","57","88","88","88","53","55","57","57","29.71","29.71","29.70","29.66","60","60","60","78","78","77","53","53","52","56","56","56","0","ESE","ESE","0.1","5","ESE","60","60","59","0.00","59","59","59","59","56","57","56","0.00","0.00","0","0","0.00","0","0","0.0","0.056","0.000"
"12/20/23 2:15 AM","57","57","57","87","88","87","53","55","57","57","29.71","29.71","29.71","29.66","59","60","59","81","81","77","53","53","52","55","56","55","1","ESE","SE","0.3","10","SE","59","59","58","--","59","58","59","58","56","57","56","0.01","0.01","0","0","0.00","0","0","0.0","0.059","0.000"
"12/20/23 2:30 AM","57","57","57","88","88","87","53","55","57","57","29.71","29.72","29.71","29.66","58","59","57","86","86","80","53","53","53","55","55","55","1","E","ESE","0.1","5","SSW","57","57","57","--","58","57","58","57","54","56","54","0.01","0.06","0","0","0.00","0","0","0.0","0.073","0.000"
"12/20/23 2:45 AM","56","57","56","88","88","88","53","54","56","57","29.71","29.72","29.71","29.66","57","57","57","88","88","87","53","53","53","55","55","54","0","E","E","0.0","2","ESE","57","57","57","--","57","57","57","57","54","54","54","0.02","0.07","0","0","0.00","0","0","0.0","0.086","0.000"
"12/20/23 3:00 AM","56","57","56","89","89","88","53","54","56","57","29.70","29.71","29.70","29.66","57","57","56","89","89","88","53","53","53","55","55","54","0","E","E","0.1","3","ENE","56","56","56","0.00","57","56","57","56","54","54","54","0.00","0.06","0","0","0.00","0","0","0.0","0.088","0.000"
"12/20/23 3:15 AM","56","56","56","89","89","89","53","54","56","56","29.70","29.71","29.70","29.65","56","56","56","89","89","89","53","53","53","55","55","54","0","ENE","ENE","0.0","2","ENE","56","56","56","--","56","56","56","56","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.089","0.000"
"12/20/23 3:30 AM","56","56","56","90","90","89","53","54","56","56","29.70","29.70","29.70","29.65","57","57","56","87","89","87","53","53","53","55","55","54","0","N","N","0.0","2","WNW","57","56","57","--","57","57","57","56","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.087","0.000"
"12/20/23 3:45 AM","56","56","56","90","90","89","53","54","56","56","29.69","29.70","29.69","29.65","57","57","57","88","88","87","53","53","53","55","55","54","0","N","N","0.0","2","WNW","57","57","57","--","57","57","57","57","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.085","0.000"
"12/20/23 4:00 AM","56","56","56","90","90","90","53","54","56","56","29.69","29.69","29.69","29.64","57","57","57","86","87","86","53","53","53","55","55","55","0","ENE","ENE","0.1","3","E","57","57","57","0.00","57","57","57","57","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.084","0.000"
